1.352150809832205702e+00,-1.015148035569171769e+00,-7.370431352867014008e-01,-2.771985544724256956e-01,1.783968136625961209e+00,9.832823404926970268e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,-6.854301613991619080e-01,-4.977260733838830831e-01,-2.771985544724256956e-01,1.890048026025459738e+00,9.832823404926970268e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,-6.854301613991619080e-01,-4.977260733838830831e-01,-2.771985544724256956e-01,1.890048026025459738e+00,9.832823404926970268e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,-6.854301613991619080e-01,-4.977260733838830831e-01,-2.771985544724256956e-01,1.890048026025459738e+00,9.832823404926970268e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-3.381813654486708343e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.141633558031400542e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-3.381813654486708343e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.141633558031400542e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-3.381813654486708343e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.141633558031400542e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-3.381813654486708343e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.141633558031400542e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.909194957824640257e-02,-2.771985544724256956e-01,2.526527362422451350e+00,1.616687210647511197e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.909194957824640257e-02,-2.771985544724256956e-01,2.526527362422451350e+00,1.616687210647511197e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.909194957824640257e-02,-2.771985544724256956e-01,2.526527362422451350e+00,1.616687210647511197e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,2.852712793255573587e+00,-2.771985544724256956e-01,2.314367583623454294e+00,-4.418786173556349395e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.786366575134586410e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.299984775570104167e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.786366575134586410e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.299984775570104167e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.786366575134586410e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.299984775570104167e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.786366575134586410e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.299984775570104167e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.786366575134586410e-01,-2.771985544724256956e-01,2.102207804824457238e+00,1.299984775570104167e+00,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,6.334413352808777598e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,6.334413352808777598e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,6.334413352808777598e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,6.334413352808777598e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,6.334413352808777598e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,6.334413352808777598e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-6.854301613991619080e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-6.854301613991619080e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-6.854301613991619080e-01,-7.370431352867014008e-01,-2.771985544724256956e-01,2.526527362422451350e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-1.674583783909191714e+00,-7.370431352867014008e-01,-2.771985544724256956e-01,2.844767030620947601e+00,-2.835273998169313692e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-1.674583783909191714e+00,-7.370431352867014008e-01,-2.771985544724256956e-01,2.844767030620947601e+00,-2.835273998169313692e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-1.674583783909191714e+00,-7.370431352867014008e-01,-2.771985544724256956e-01,2.844767030620947601e+00,-2.835273998169313692e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-1.674583783909191714e+00,-7.370431352867014008e-01,-2.771985544724256956e-01,2.844767030620947601e+00,-2.835273998169313692e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-1.674583783909191714e+00,-7.370431352867014008e-01,-2.771985544724256956e-01,2.844767030620947601e+00,-2.835273998169313692e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,2.844767030620947601e+00,-2.835273998169313692e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
1.352150809832205702e+00,-1.674583783909191714e+00,-8.168154892543074697e-01,-2.771985544724256956e-01,2.208287694223955544e+00,-4.418786173556349395e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.783968136625961209e+00,9.832823404926970268e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.783968136625961209e+00,9.832823404926970268e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,-1.015148035569171769e+00,-6.572707813190953319e-01,-2.771985544724256956e-01,1.465728468427465403e+00,-6.002298348943384543e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,-1.015148035569171769e+00,-6.572707813190953319e-01,-2.771985544724256956e-01,1.465728468427465403e+00,-6.002298348943384543e-01,1.323139325399484978e+00,1.389991849827905357e+00,2.650362869090980400e+00,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,9.353290214299722072e-01,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,9.353290214299722072e-01,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,9.353290214299722072e-01,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,9.353290214299722072e-01,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-1.254698725650139901e-01,-1.075283487510449110e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-1.254698725650139901e-01,-1.075283487510449110e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-1.254698725650139901e-01,-1.075283487510449110e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-1.254698725650139901e-01,-1.075283487510449110e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-1.254698725650139901e-01,-1.075283487510449110e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-4.977260733838830831e-01,-2.771985544724256956e-01,-2.315497619645126015e-01,-1.075283487510449110e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.041408910829470846e+00,3.498774703378828010e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.041408910829470846e+00,3.498774703378828010e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.041408910829470846e+00,3.498774703378828010e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.041408910829470846e+00,3.498774703378828010e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.041408910829470846e+00,3.498774703378828010e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.041408910829470846e+00,3.498774703378828010e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.041408910829470846e+00,3.498774703378828010e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,1.041408910829470846e+00,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,4.049295744324791224e-01,-9.169322699717455949e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-4.437095407635098243e-01,-1.391985922587856139e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-4.437095407635098243e-01,-1.391985922587856139e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-4.437095407635098243e-01,-1.391985922587856139e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,1.257265713903451321e+00,-2.771985544724256956e-01,-6.558693195625070471e-01,-1.233634705049152736e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,1.257265713903451321e+00,-2.771985544724256956e-01,-6.558693195625070471e-01,-1.233634705049152736e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,-4.437095407635098243e-01,-1.233634705049152736e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
1.352150809832205702e+00,6.334413352808777598e-01,-8.168154892543074697e-01,-2.771985544724256956e-01,-3.376296513640112407e-01,-1.391985922587856139e+00,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-1.909194957824640257e-02,-2.771985544724256956e-01,9.353290214299722072e-01,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.147488800228969374e+00,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.147488800228969374e+00,-7.585810524330420801e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.253568689628468125e+00,5.082286878765863714e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.253568689628468125e+00,5.082286878765863714e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,-5.774984273514891520e-01,-2.771985544724256956e-01,1.253568689628468125e+00,5.082286878765863714e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
-7.395624753751354197e-01,6.334413352808777598e-01,7.786315900978146853e-01,-2.771985544724256956e-01,1.253568689628468125e+00,5.082286878765863714e-01,-7.557783075475275059e-01,-7.194286787536270378e-01,-3.773068252887874507e-01,-1.383041475232268391e-01
