5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-6.85E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-6.85E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-6.85E-01,-7.37E-01,-2.77E-01,2.53E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-1.67E+00,-7.37E-01,-2.77E-01,2.84E+00,-2.84E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-1.67E+00,-7.37E-01,-2.77E-01,2.84E+00,-2.84E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-1.67E+00,-7.37E-01,-2.77E-01,2.84E+00,-2.84E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-1.67E+00,-7.37E-01,-2.77E-01,2.84E+00,-2.84E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-1.67E+00,-7.37E-01,-2.77E-01,2.84E+00,-2.84E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,2.84E+00,-2.84E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-1.67E+00,-8.17E-01,-2.77E-01,2.21E+00,-4.42E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.78E+00,9.83E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.78E+00,9.83E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,-1.02E+00,-6.57E-01,-2.77E-01,1.47E+00,-6.00E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,-1.02E+00,-6.57E-01,-2.77E-01,1.47E+00,-6.00E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.30E+01,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,-2.32E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.04E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,4.05E-01,-9.17E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-4.44E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-4.44E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-4.44E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,1.26E+00,-2.77E-01,-6.56E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,1.26E+00,-2.77E-01,-6.56E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-4.44E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
7.00E+00,1.35E+00,6.33E-01,-8.17E-01,-2.77E-01,-3.38E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-1.91E-02,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.15E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.15E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,4.05E-01,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,4.05E-01,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,4.05E-01,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,4.05E-01,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-3.38E-01,-6.00E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-3.38E-01,-6.00E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-3.38E-01,-6.00E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-3.38E-01,-6.00E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,4.05E-01,-1.25E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-5.50E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-5.50E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-5.50E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-1.25E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,7.23E-01,-4.42E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.25E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.04E+00,3.50E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
2.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.57E+00,8.25E-01,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.00E+01,-7.40E-01,-1.02E+00,-3.38E-01,-2.77E-01,-6.56E-01,-7.59E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.40E+01,1.35E+00,-1.02E+00,-7.37E-01,-2.77E-01,-6.56E-01,-7.59E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+00,1.35E+00,-2.00E+00,-1.02E+00,-2.77E-01,2.99E-01,5.08E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+00,1.35E+00,-2.00E+00,-1.02E+00,-2.77E-01,2.99E-01,5.08E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+00,1.35E+00,-2.00E+00,-1.02E+00,-2.77E-01,2.99E-01,5.08E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+00,1.35E+00,-2.00E+00,-1.02E+00,-2.77E-01,2.99E-01,5.08E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+00,1.35E+00,-2.00E+00,-1.02E+00,-2.77E-01,2.99E-01,5.08E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
3.00E+00,1.35E+00,-2.33E+00,-1.06E+00,-2.77E-01,-1.29E+00,3.04E+00,1.32E+00,1.39E+00,-3.77E-01,7.23E+00
1.40E+01,1.35E+00,-2.00E+00,-1.02E+00,-2.77E-01,-7.62E-01,3.50E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.40E+01,1.35E+00,-2.00E+00,-1.02E+00,-2.77E-01,-7.62E-01,3.50E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+00,1.35E+00,-2.33E+00,-1.06E+00,-2.77E-01,-1.29E+00,2.25E+00,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
3.00E+00,1.35E+00,-2.33E+00,-1.06E+00,-2.77E-01,-1.29E+00,2.73E+00,1.32E+00,1.39E+00,-3.77E-01,7.23E+00
1.30E+01,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,-7.62E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.30E+01,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,-7.62E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.30E+01,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,-7.62E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.30E+01,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,-7.62E-01,-1.39E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
7.00E+00,1.35E+00,6.33E-01,-8.17E-01,-2.77E-01,-7.62E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
7.00E+00,1.35E+00,6.33E-01,-8.17E-01,-2.77E-01,-7.62E-01,-1.08E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,6.17E-01,3.32E-02,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,6.17E-01,3.32E-02,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,6.17E-01,3.32E-02,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,6.17E-01,3.32E-02,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,6.17E-01,3.32E-02,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-5.50E-01,-4.42E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-5.50E-01,-4.42E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-4.44E-01,-6.00E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,9.35E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.30E+01,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,-3.38E-01,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.30E+01,-7.40E-01,6.33E-01,-1.79E-01,-2.77E-01,-5.50E-01,-6.00E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.00E+01,-7.40E-01,6.33E-01,-1.79E-01,-2.77E-01,-6.56E-01,-1.25E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+01,-7.40E-01,6.33E-01,-1.79E-01,-2.77E-01,-6.56E-01,-1.25E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
1.00E+01,-7.40E-01,6.33E-01,-4.98E-01,-2.77E-01,6.17E-01,8.25E-01,1.32E+00,1.39E+00,-3.77E-01,-1.38E-01
5.00E+00,-7.40E-01,-1.34E+00,-5.77E-01,-2.77E-01,1.57E+00,5.08E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,-2.00E+00,-8.97E-01,-2.77E-01,1.89E+00,-1.39E+00,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,6.33E-01,-1.79E-01,-2.77E-01,1.89E+00,-1.39E+00,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,6.33E-01,-1.79E-01,-2.77E-01,1.89E+00,-1.39E+00,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,1.68E+00,-1.39E+00,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,1.68E+00,-1.39E+00,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,1.68E+00,-1.39E+00,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,1.35E+00,6.33E-01,-7.37E-01,-2.77E-01,1.68E+00,-1.39E+00,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.78E+00,-4.42E-01,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.78E+00,-6.00E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
5.00E+00,-7.40E-01,6.33E-01,-5.77E-01,-2.77E-01,1.78E+00,-6.00E-01,1.32E+00,1.39E+00,2.65E+00,-1.38E-01
2.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,2.31E+00,5.08E-01,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.68E+00,-6.00E-01,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.68E+00,-6.00E-01,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.68E+00,-6.00E-01,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.15E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.15E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,8.29E-01,6.67E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,8.29E-01,6.67E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,7.23E-01,-4.42E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,7.23E-01,-4.42E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-4.44E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-4.44E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
0.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-5.50E-01,-1.23E+00,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.15E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.15E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.15E+00,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.04E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.04E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
4.00E+00,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.04E+00,-7.59E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.20E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,8.29E-01,-2.84E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.36E+00,-1.39E+00,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.36E+00,-1.39E+00,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.36E+00,-1.39E+00,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.36E+00,-1.39E+00,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.36E+00,-1.39E+00,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.36E+00,-1.39E+00,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.70E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,1.36E+00,-1.39E+00,-7.56E-01,-7.19E-01,2.65E+00,-1.38E-01
1.10E+01,-7.40E-01,6.33E-01,7.79E-01,-2.77E-01,-2.32E-01,5.08E-01,-7.56E-01,-7.19E-01,-3.77E-01,-1.38E-01
